id_escola,id_estudante,score_exame_norm,gen_estud,Ver_padro,faixa_pont_adm_bottom 25%,faixa_pont_adm_mid 50%,faixa_pont_adm_top 25%,rv_adm_escola_bottom 25%,rv_adm_escola_mid 50%,rv_adm_escola_top 25%
19,76,1.4395322,0,0.5364082,1,0,0,0,0,1
19,77,-1.029067,1,0.2884532,0,1,0,0,0,1
19,78,1.4395322,0,0.2058022,1,0,0,0,0,1
19,79,-0.699505,1,0.1231502,0,1,0,0,0,1
19,81,-0.776109,1,0.6190592,0,1,0,0,0,1
19,82,-0.062088,1,0.2884532,0,1,0,0,0,1
19,84,1.3101422,1,1.1976192,1,0,0,0,0,1
19,85,1.9771072,0,0.8670142,1,0,0,0,0,1
19,87,0.7472282,0,-0.042152,0,1,0,0,0,1
20,1,-0.197611,0,-0.620713,0,0,1,0,0,1
20,8,1.6618062,1,2.3547402,1,0,0,0,0,1
20,10,1.2405332,0,1.4455742,0,1,0,0,0,1
20,15,0.6787592,0,0.0404992,0,1,0,0,0,1
20,18,1.0396082,1,1.9414832,1,0,0,0,0,1
20,22,1.1094382,1,0.5364082,1,0,0,0,0,1
20,24,-0.265159,1,-0.042152,0,1,0,0,0,1
20,26,-0.338842,0,0.7017112,0,1,0,0,0,1
20,27,0.1340672,1,0.2884532,1,0,0,0,0,1
20,28,-0.939378,1,0.2884532,0,1,0,0,0,1
20,29,1.3101422,1,1.1149682,1,0,0,0,0,1
20,30,-0.062088,0,0.0404992,0,1,0,0,0,1
20,34,1.3747412,1,0.0404992,0,1,0,0,0,1
20,35,-2.291731,1,-1.364576,0,0,1,0,0,1
20,38,0.5443412,1,-0.620713,0,1,0,0,0,1
20,42,0.0735362,0,-0.951318,0,1,0,0,0,1
20,43,-0.419801,0,-0.538061,0,1,0,0,0,1
20,44,-0.265159,1,-0.124804,1,0,0,0,0,1
20,51,0.8965662,1,2.4373912,1,0,0,0,0,1
20,52,0.1941492,1,0.7017112,1,0,0,0,0,1
20,53,-0.623051,0,-0.042152,0,0,1,0,0,1
20,54,0.0735362,1,-0.868667,0,0,1,0,0,1
20,55,1.8138272,0,0.9496652,1,0,0,0,0,1
20,64,0.6107292,1,0.5364082,0,1,0,0,0,1
20,65,1.5792202,0,2.3547402,1,0,0,0,0,1
20,69,0.1941492,1,0.7843622,0,1,0,0,0,1
20,70,-0.197611,0,0.0404992,0,1,0,0,0,1
20,72,0.3280722,0,0.2058022,0,1,0,0,0,1
20,74,0.9675862,1,-0.951318,0,1,0,0,0,1
20,76,1.0396082,1,1.6108772,1,0,0,0,0,1
21,1,0.7472282,0,0.5364082,1,0,0,0,0,1
21,2,-1.029067,0,0.7017112,0,1,0,0,0,1
21,3,1.7348992,0,1.5282252,1,0,0,0,0,1
21,4,0.1340672,0,-0.042152,0,1,0,0,0,1
21,8,1.1758492,0,0.9496652,1,0,0,0,0,1
21,9,1.1094382,0,1.3629222,1,0,0,0,0,1
21,10,0.6107292,0,1.0323172,0,1,0,0,0,1
21,11,-0.338842,0,0.2884532,1,0,0,0,0,1
21,12,0.5443412,0,-0.290107,0,1,0,0,0,1
21,14,0.8965662,0,0.2058022,1,0,0,0,0,1
21,15,0.2613242,0,0.3711052,0,0,1,0,0,1
21,16,1.3747412,0,0.3711052,1,0,0,0,0,1
21,19,0.4026692,0,0.1231502,0,1,0,0,0,1
21,21,-0.699505,0,-0.786016,0,1,0,0,0,1
21,22,0.0043222,0,-0.786016,0,0,1,0,0,1
21,23,1.1758492,0,0.1231502,0,1,0,0,0,1
21,25,0.6107292,0,1.1149682,1,0,0,0,0,1
21,27,0.3280722,0,-0.372758,0,1,0,0,0,1
21,28,0.3280722,0,0.7017112,0,1,0,0,0,1
21,29,-0.492781,0,-0.207455,0,1,0,0,0,1
21,30,0.6787592,0,0.2884532,1,0,0,0,0,1
21,31,-0.419801,0,-1.03397,0,0,1,0,0,1
21,32,0.7472282,0,-0.786016,0,1,0,0,0,1
21,34,-0.338842,0,0.0404992,0,1,0,0,0,1
21,36,1.3101422,0,0.7843622,0,1,0,0,0,1
21,37,1.4395322,0,1.1149682,1,0,0,0,0,1
21,38,1.1758492,0,0.4537562,1,0,0,0,0,1
21,42,0.4026692,0,-0.620713,0,1,0,0,0,1
21,43,0.4026692,0,0.8670142,0,1,0,0,0,1
21,47,0.0043222,0,-0.207455,0,1,0,0,0,1
21,48,0.0043222,0,-0.620713,1,0,0,0,0,1
21,50,0.4026692,0,0.4537562,1,0,0,0,0,1
21,51,-0.129085,0,0.2884532,0,1,0,0,0,1
21,52,0.1941492,0,-0.042152,1,0,0,0,0,1
21,53,0.0043222,0,-0.042152,0,1,0,0,0,1
21,54,0.0735362,0,0.7017112,0,1,0,0,0,1
21,55,-0.623051,0,-0.786016,0,0,1,0,0,1
21,56,1.1094382,0,0.9496652,1,0,0,0,0,1
21,57,0.1941492,0,-1.199273,0,1,0,0,0,1
21,59,1.5792202,0,1.3629222,0,1,0,0,0,1
21,60,0.0043222,0,1.0323172,0,1,0,0,0,1
21,61,-0.197611,0,1.1976192,1,0,0,0,0,1
21,62,-0.338842,0,-0.124804,0,1,0,0,0,1
21,63,-0.265159,0,0.3711052,0,1,0,0,0,1
21,64,0.4026692,0,-0.45541,0,1,0,0,0,1
21,65,1.5061852,0,-0.042152,1,0,0,0,0,1
21,66,0.6787592,0,0.7843622,1,0,0,0,0,1
21,67,-0.062088,0,0.4537562,0,1,0,0,0,1
21,69,1.2405332,0,0.8670142,1,0,0,0,0,1
21,70,0.0735362,0,0.5364082,0,1,0,0,0,1
21,72,0.6787592,0,0.6190592,0,1,0,0,0,1
21,73,-0.265159,0,0.9496652,0,1,0,0,0,1
21,74,-1.219486,0,-1.61253,0,1,0,0,0,1
21,75,-1.118624,0,-2.356393,0,0,1,0,0,1
21,79,1.4395322,0,0.3711052,0,1,0,0,0,1
21,80,1.1094382,0,0.4537562,0,1,0,0,0,1
21,82,0.8965662,0,-0.207455,0,1,0,0,0,1
21,83,0.2613242,0,0.5364082,1,0,0,0,0,1
21,84,0.1941492,0,-0.372758,0,1,0,0,0,1
21,87,0.9675862,0,1.1976192,1,0,0,0,0,1
21,91,-0.492781,0,-0.868667,0,1,0,0,0,1
21,92,-1.62373,0,-1.860484,0,0,1,0,0,1
22,1,0.0043222,0,0.1231502,0,1,0,0,1,0
22,2,0.6107292,1,-0.290107,0,0,1,0,1,0
22,4,-1.335315,1,-1.116621,0,1,0,0,1,0
22,7,0.5443412,1,-0.207455,1,0,0,0,1,0
22,10,-1.836687,1,-1.860484,0,0,1,0,1,0
22,11,-0.419801,0,-0.538061,0,1,0,0,1,0
22,12,-0.062088,0,-0.538061,0,1,0,0,1,0
22,13,0.1941492,1,0.6190592,1,0,0,0,1,0
22,15,0.1941492,0,0.7843622,1,0,0,0,1,0
22,16,0.4026692,1,-1.364576,1,0,0,0,1,0
22,17,-0.555112,1,0.3711052,0,1,0,0,1,0
22,18,-0.129085,0,-0.124804,0,1,0,0,1,0
22,19,-0.623051,0,0.4537562,0,1,0,0,1,0
22,20,0.3280722,1,-0.620713,0,1,0,0,1,0
22,22,0.2613242,1,1.2802712,0,1,0,0,1,0
22,23,-0.265159,0,-0.372758,0,1,0,0,1,0
22,24,-1.118624,0,-0.290107,0,1,0,0,1,0
22,28,0.3280722,0,1.2802712,1,0,0,0,1,0
22,30,-0.265159,0,-0.868667,0,1,0,0,1,0
22,32,0.8965662,1,1.4455742,1,0,0,0,1,0
22,34,-0.129085,0,1.7761802,0,1,0,0,1,0
22,37,1.7348992,1,3.0159522,1,0,0,0,1,0
22,39,-1.526653,0,0.2884532,0,1,0,0,1,0
22,41,0.9675862,0,1.3629222,1,0,0,0,1,0
22,43,-1.526653,1,-2.273742,0,0,1,0,1,0
22,46,0.6107292,0,0.2884532,0,1,0,0,1,0
22,48,-0.492781,0,-0.042152,0,1,0,0,1,0
22,49,-0.062088,1,0.2058022,1,0,0,0,1,0
22,53,-0.555112,1,-2.025787,0,0,1,0,1,0
22,58,-0.776109,1,0.2884532,0,1,0,0,1,0
22,59,-0.338842,1,-0.703364,0,1,0,0,1,0
22,62,-1.335315,1,0.4537562,1,0,0,0,1,0
22,64,-0.492781,1,0.2058022,0,1,0,0,1,0
22,66,-1.118624,1,-1.199273,0,1,0,0,1,0
22,67,0.8219882,1,0.9496652,0,1,0,0,1,0
22,69,-2.291731,1,-1.116621,0,1,0,0,1,0
22,70,0.9675862,1,1.7761802,1,0,0,0,1,0
22,71,-0.419801,1,-1.03397,0,1,0,0,1,0
22,76,-0.129085,0,0.4537562,0,1,0,0,1,0
22,80,-0.338842,0,-1.695182,0,0,1,0,1,0
22,81,0.1941492,0,-0.042152,0,1,0,0,1,0
22,82,0.3280722,0,0.7017112,0,1,0,0,1,0
22,85,-0.699505,1,-0.703364,0,1,0,0,1,0
22,86,-1.219486,1,0.2058022,1,0,0,0,1,0
22,87,-2.510121,1,-0.868667,0,1,0,0,1,0
22,89,-1.962075,1,-1.447227,0,0,1,0,1,0
22,90,-0.419801,0,-0.207455,0,1,0,0,1,0
22,91,0.1340672,0,-0.207455,0,1,0,0,1,0
22,92,-1.335315,0,-0.042152,0,1,0,0,1,0
22,93,0.0735362,1,1.8588312,1,0,0,0,1,0
22,97,0.0735362,0,0.0404992,0,1,0,0,1,0
22,103,0.0735362,0,1.4455742,1,0,0,0,1,0
22,105,-2.291731,1,-1.281924,0,0,1,0,1,0
22,108,-0.85267,0,-0.951318,0,1,0,0,1,0
22,109,0.1941492,1,0.8670142,0,1,0,0,1,0
22,114,-2.291731,1,-1.860484,0,0,1,0,1,0
22,115,-1.219486,1,-0.868667,0,1,0,0,1,0
22,119,-0.419801,0,-0.290107,0,1,0,0,1,0
22,120,-0.338842,1,0.1231502,1,0,0,0,1,0
22,121,-0.197611,0,1.6108772,1,0,0,0,1,0
22,122,-0.939378,0,-0.703364,0,1,0,0,1,0
22,123,-0.623051,1,0.0404992,0,1,0,0,1,0
22,124,1.4395322,0,0.8670142,1,0,0,0,1,0
22,127,-0.623051,0,0.0404992,0,1,0,0,1,0
22,129,-1.836687,0,-0.538061,0,1,0,0,1,0
22,131,-0.85267,1,1.6108772,1,0,0,0,1,0
22,133,-0.85267,0,-0.620713,0,1,0,0,1,0
22,134,-1.118624,0,-0.868667,0,0,1,0,1,0
22,135,-2.291731,0,-0.786016,0,0,1,0,1,0
22,137,-0.492781,1,1.2802712,1,0,0,0,1,0
22,140,-0.492781,1,-0.538061,1,0,0,0,1,0
22,141,-0.85267,1,-1.364576,0,1,0,0,1,0
22,143,-0.939378,0,0.7017112,1,0,0,0,1,0
22,144,-0.776109,1,0.2058022,0,1,0,0,1,0
22,153,-0.939378,1,-0.45541,0,1,0,0,1,0
22,155,-0.939378,1,-0.786016,0,1,0,0,1,0
22,159,-1.526653,1,-1.529879,0,1,0,0,1,0
22,160,0.6107292,1,0.8670142,1,0,0,0,1,0
22,161,-1.526653,0,-0.703364,0,1,0,0,1,0
22,165,-0.419801,0,0.0404992,1,0,0,0,1,0
22,169,-0.776109,0,0.6190592,1,0,0,0,1,0
22,170,-1.438662,1,-0.372758,0,1,0,0,1,0
22,171,-0.197611,1,2.1067862,1,0,0,0,1,0
23,1,-0.939378,0,-1.777833,0,0,1,0,1,0
23,11,-1.962075,0,0.2058022,0,0,1,0,1,0
23,13,-0.939378,0,0.6190592,0,1,0,0,1,0
23,15,-0.338842,0,0.7843622,1,0,0,0,1,0
23,16,-2.291731,0,0.0404992,0,0,1,0,1,0
23,17,-2.510121,1,-1.61253,0,0,1,0,1,0
23,18,0.8219882,1,-1.03397,0,1,0,0,1,0
23,19,-0.338842,0,-0.703364,0,0,1,0,1,0
23,22,-1.723882,0,-1.116621,0,1,0,0,1,0
23,29,-2.291731,1,-0.703364,0,1,0,0,1,0
23,31,-0.85267,1,0.3711052,0,1,0,0,1,0
23,33,-0.338842,1,1.1149682,1,0,0,0,1,0
23,34,0.7472282,1,-1.777833,0,0,1,0,1,0
23,37,-0.555112,1,1.6935282,0,1,0,0,1,0
23,50,0.3280722,0,-0.207455,0,1,0,0,1,0
23,53,-2.75266,0,-2.356393,0,0,1,0,1,0
23,54,-2.108644,0,-1.116621,0,0,1,0,1,0
23,57,-1.029067,0,-0.290107,0,1,0,0,1,0
23,58,-0.062088,0,0.2884532,0,1,0,0,1,0
23,59,-1.029067,1,-1.61253,0,1,0,0,1,0
23,60,-0.776109,0,0.0404992,0,1,0,0,1,0
23,61,0.7472282,1,1.4455742,1,0,0,0,1,0
23,63,-0.555112,1,0.4537562,1,0,0,0,1,0
23,64,0.5443412,0,0.1231502,1,0,0,0,1,0
23,71,0.7472282,0,-0.207455,0,1,0,0,1,0
23,73,0.6107292,0,0.9496652,0,1,0,0,1,0
23,78,-0.776109,0,0.5364082,0,1,0,0,1,0
24,6,0.6107292,1,-0.042152,0,1,0,1,0,0
24,10,-1.118624,1,-0.703364,0,1,0,1,0,0
24,11,0.7472282,1,-0.703364,0,1,0,1,0,0
24,15,-0.939378,1,-1.529879,0,1,0,1,0,0
24,16,0.6107292,1,-1.281924,0,0,1,1,0,0
24,27,-0.555112,1,0.0404992,0,1,0,1,0,0
24,33,-0.776109,1,-0.042152,0,1,0,1,0,0
24,36,-2.510121,1,-0.538061,0,1,0,1,0,0
24,44,-0.129085,1,-0.124804,0,0,1,1,0,0
24,47,-1.438662,1,-0.207455,0,1,0,1,0,0
24,48,1.5061852,1,-0.951318,0,0,1,1,0,0
24,49,1.8138272,1,0.6190592,0,1,0,1,0,0
24,51,0.4781942,1,-1.695182,1,0,0,1,0,0
24,54,-0.265159,1,0.2884532,1,0,0,1,0,0
24,56,-0.492781,1,0.2884532,0,1,0,1,0,0
24,57,0.0043222,1,-2.273742,0,1,0,1,0,0
24,59,1.7348992,1,1.1976192,1,0,0,1,0,0
24,60,-0.197611,1,-0.538061,0,1,0,1,0,0
24,61,0.2613242,1,1.4455742,1,0,0,1,0,0
24,66,1.9003352,1,0.7017112,1,0,0,1,0,0
24,70,-1.219486,1,-1.447227,0,0,1,1,0,0
24,72,0.1941492,1,-0.124804,0,1,0,1,0,0
24,73,0.8965662,1,-0.620713,0,1,0,1,0,0
24,74,1.4395322,1,0.1231502,1,0,0,1,0,0
24,76,-0.555112,1,-0.868667,0,1,0,1,0,0
24,86,-0.85267,1,-0.45541,0,0,1,1,0,0
24,87,0.5443412,1,-0.372758,0,1,0,1,0,0
24,88,-0.699505,1,-1.281924,0,0,1,1,0,0
24,97,-1.526653,1,-1.364576,0,1,0,1,0,0
24,102,-0.699505,1,-0.951318,0,1,0,1,0,0
24,105,-0.419801,1,0.1231502,0,1,0,1,0,0
24,106,0.4781942,1,0.4537562,1,0,0,1,0,0
24,107,0.0735362,1,-0.042152,1,0,0,1,0,0
25,4,-0.419801,0,-0.538061,0,1,0,1,0,0
25,5,0.2613242,0,0.1231502,1,0,0,1,0,0
25,6,-0.338842,0,-0.042152,0,1,0,1,0,0
25,9,0.0735362,0,1.1976192,0,1,0,1,0,0
25,12,-0.699505,0,-0.620713,0,1,0,1,0,0
25,13,-0.699505,0,0.0404992,0,1,0,1,0,0
25,26,-1.723882,0,-0.207455,0,1,0,1,0,0
25,27,-0.555112,0,-0.703364,0,1,0,1,0,0
25,28,-3.059543,0,-2.934953,0,0,1,1,0,0
25,29,-0.939378,0,-0.538061,0,1,0,1,0,0
25,30,-0.555112,0,-1.777833,0,0,1,1,0,0
25,33,-1.723882,0,-0.786016,0,0,1,1,0,0
25,38,-0.419801,0,-0.290107,0,1,0,1,0,0
25,40,-0.419801,0,-0.703364,0,0,1,1,0,0
25,42,-1.219486,0,-1.364576,0,0,1,1,0,0
25,45,0.1340672,0,1.3629222,0,1,0,1,0,0
25,46,-2.510121,0,-2.025787,0,0,1,1,0,0
25,47,0.0735362,0,-0.538061,0,1,0,1,0,0
25,51,-1.526653,0,0.2058022,0,1,0,1,0,0
25,52,-1.219486,0,-1.199273,0,0,1,1,0,0
25,55,-0.623051,0,-1.529879,0,0,1,1,0,0
25,56,-0.939378,0,-1.943136,0,0,1,1,0,0
25,57,0.6107292,0,0.5364082,0,1,0,1,0,0
25,58,-0.623051,0,-0.538061,0,1,0,1,0,0
25,59,-0.129085,0,-0.786016,0,1,0,1,0,0
25,64,-0.776109,0,-1.03397,0,1,0,1,0,0
25,66,-0.555112,0,0.0404992,1,0,0,1,0,0
25,67,-0.062088,0,0.7017112,0,1,0,1,0,0
25,68,0.3280722,0,1.7761802,1,0,0,1,0,0
25,70,-1.118624,0,-1.447227,0,0,1,1,0,0
25,74,-0.699505,0,-1.199273,0,1,0,1,0,0
25,75,-0.265159,0,-1.529879,0,1,0,1,0,0
25,80,0.6787592,0,-0.207455,1,0,0,1,0,0
25,83,-0.699505,0,-1.281924,0,1,0,1,0,0
25,91,0.1340672,0,-0.124804,0,1,0,1,0,0
25,93,0.0735362,0,1.3629222,0,1,0,1,0,0
25,95,-0.265159,0,-0.786016,0,1,0,1,0,0
25,102,-1.836687,0,-2.108439,0,0,1,1,0,0
25,104,-0.129085,0,0.2058022,0,1,0,1,0,0
25,105,-0.338842,0,1.0323172,1,0,0,1,0,0
25,106,0.8219882,0,-0.786016,1,0,0,1,0,0
25,108,-1.219486,0,-1.03397,0,0,1,1,0,0
25,109,-0.85267,0,-1.61253,0,0,1,1,0,0
25,110,-1.723882,0,-2.108439,0,0,1,1,0,0
25,112,0.5443412,0,-0.042152,0,1,0,1,0,0
25,119,-1.723882,0,-2.604348,0,0,1,1,0,0
25,126,-3.059543,0,-2.356393,0,0,1,1,0,0
25,127,-2.510121,0,-1.777833,0,1,0,1,0,0
25,128,-3.059543,0,-1.943136,0,0,1,1,0,0
25,130,-0.623051,0,0.3711052,0,1,0,1,0,0
25,131,0.4781942,0,1.4455742,1,0,0,1,0,0
25,132,-0.129085,0,0.6190592,1,0,0,1,0,0
25,137,-0.197611,0,-1.116621,0,1,0,1,0,0
25,138,0.0043222,0,-1.03397,0,1,0,1,0,0
25,139,-0.338842,0,-1.61253,0,1,0,1,0,0
25,141,-0.85267,0,0.2884532,0,1,0,1,0,0
25,142,0.1941492,0,-0.372758,0,1,0,1,0,0
25,143,-0.492781,0,-1.777833,0,0,1,1,0,0
25,144,-0.265159,0,-1.447227,0,0,1,1,0,0
25,148,-0.062088,0,-0.372758,0,1,0,1,0,0
25,149,-1.118624,0,-0.786016,0,1,0,1,0,0
25,151,-1.335315,0,-0.45541,0,1,0,1,0,0
25,152,0.1941492,0,1.1976192,1,0,0,1,0,0
25,155,-0.776109,0,-0.620713,0,1,0,1,0,0
25,156,0.3280722,0,-0.042152,0,1,0,1,0,0
25,158,-0.85267,0,-2.108439,0,0,1,1,0,0
25,160,-0.197611,0,0.0404992,0,1,0,1,0,0
25,162,-0.85267,0,-1.695182,0,1,0,1,0,0
25,163,-0.197611,0,0.2884532,0,1,0,1,0,0
25,168,-1.118624,0,-1.943136,0,0,1,1,0,0
26,2,0.6787592,1,0.0404992,1,0,0,1,0,0
26,4,-1.438662,1,-2.686999,0,0,1,1,0,0
26,5,0.0735362,0,-0.703364,0,1,0,1,0,0
26,8,-0.623051,1,0.2058022,0,1,0,1,0,0
26,9,0.1340672,1,-1.116621,0,1,0,1,0,0
26,11,1.0396082,0,0.0404992,1,0,0,1,0,0
26,12,-0.492781,0,-1.447227,0,1,0,1,0,0
26,14,-0.492781,0,-0.620713,0,1,0,1,0,0
26,15,0.1340672,0,-0.620713,0,1,0,1,0,0
26,18,0.1941492,1,0.1231502,0,1,0,1,0,0
26,19,0.8219882,1,0.4537562,0,1,0,1,0,0
26,21,-1.219486,1,0.2884532,0,0,1,1,0,0
26,22,-0.419801,0,-0.951318,0,1,0,1,0,0
26,24,1.1758492,0,0.9496652,1,0,0,1,0,0
26,26,-0.699505,1,-0.124804,0,1,0,1,0,0
26,28,-1.526653,0,0.9496652,0,1,0,1,0,0
26,29,1.1758492,0,0.5364082,1,0,0,1,0,0
26,31,-0.129085,0,-1.199273,0,1,0,1,0,0
26,32,1.0396082,1,-1.116621,0,1,0,1,0,0
26,34,0.4026692,0,-0.703364,0,0,1,1,0,0
26,35,0.0735362,0,0.1231502,1,0,0,1,0,0
26,41,-0.623051,1,-2.108439,0,0,1,1,0,0
26,42,0.1941492,1,0.1231502,1,0,0,1,0,0
26,44,-2.108644,1,-1.695182,0,0,1,1,0,0
26,45,-1.219486,1,-1.116621,0,1,0,1,0,0
26,46,-0.699505,0,-1.281924,0,0,1,1,0,0
26,51,0.4026692,1,0.6190592,0,1,0,1,0,0
26,53,-0.197611,1,0.4537562,1,0,0,1,0,0
26,55,-0.939378,1,-0.786016,0,1,0,1,0,0
26,57,0.1941492,1,0.2058022,0,1,0,1,0,0
26,58,0.7472282,1,-0.786016,0,1,0,1,0,0
26,61,-0.939378,1,-0.703364,0,1,0,1,0,0
26,62,-1.219486,1,-0.868667,0,1,0,1,0,0
26,67,-0.419801,1,-0.951318,0,1,0,1,0,0
26,69,0.4781942,1,1.5282252,0,1,0,1,0,0
26,72,0.0043222,1,-0.951318,0,1,0,1,0,0
26,73,-1.62373,0,-2.19109,0,0,1,1,0,0
26,76,-0.419801,0,-0.042152,0,0,1,1,0,0
26,78,-0.555112,1,-0.290107,0,1,0,1,0,0
26,79,0.4781942,0,-0.124804,0,1,0,1,0,0
26,80,0.4026692,0,0.7017112,1,0,0,1,0,0
26,81,-0.338842,0,-0.951318,0,1,0,1,0,0
26,83,-1.962075,0,-2.439045,0,0,1,1,0,0
26,85,0.1941492,0,-0.124804,1,0,0,1,0,0
26,87,0.7472282,1,-0.207455,1,0,0,1,0,0
26,90,-0.492781,0,0.0404992,0,1,0,1,0,0
26,92,-1.219486,1,-0.620713,0,0,1,1,0,0
26,93,-1.029067,1,-1.777833,0,0,1,1,0,0
26,95,-0.197611,0,-1.529879,0,0,1,1,0,0
26,96,0.6107292,1,0.5364082,1,0,0,1,0,0
26,97,-0.419801,1,-1.695182,0,1,0,1,0,0
26,101,-0.85267,1,-1.116621,0,1,0,1,0,0
26,102,0.1340672,0,0.4537562,0,1,0,1,0,0
26,106,-0.492781,0,-1.199273,0,1,0,1,0,0
26,107,-0.265159,1,0.2058022,0,1,0,1,0,0
26,108,-1.335315,1,-1.943136,0,0,1,1,0,0
26,110,-0.492781,0,-2.521696,0,1,0,1,0,0
26,115,-0.776109,0,-0.951318,0,1,0,1,0,0
26,118,-1.438662,1,-1.695182,0,1,0,1,0,0
26,119,-0.776109,1,-0.703364,0,1,0,1,0,0
26,120,-0.197611,1,-0.124804,0,1,0,1,0,0
26,122,-2.75266,1,-0.951318,0,0,1,1,0,0
26,126,0.6787592,0,-0.207455,1,0,0,1,0,0
26,127,0.4026692,1,-0.124804,1,0,0,1,0,0
26,130,1.5792202,0,0.9496652,1,0,0,1,0,0
26,131,-0.492781,1,-1.695182,0,0,1,1,0,0
26,136,-2.108644,1,-2.76965,0,0,1,1,0,0
26,138,-1.335315,1,-1.860484,0,1,0,1,0,0
26,144,-0.776109,1,-0.620713,0,1,0,1,0,0
26,147,-1.219486,0,-0.538061,0,0,1,1,0,0
26,148,-1.219486,0,-0.620713,0,1,0,1,0,0
26,149,-0.419801,1,-0.372758,0,0,1,1,0,0
26,150,-0.419801,1,-1.777833,0,1,0,1,0,0
27,1,0.2613242,1,-0.951318,0,1,0,1,0,0
27,3,0.5443412,1,0.1231502,0,1,0,1,0,0
27,9,1.3101422,1,0.7017112,0,1,0,1,0,0
27,10,0.0043222,1,-2.934953,0,0,1,1,0,0
27,12,-2.291731,1,-2.356393,0,0,1,1,0,0
27,13,-0.062088,1,-0.290107,0,0,1,1,0,0
27,15,-1.526653,1,-0.786016,0,0,1,1,0,0
27,17,-0.623051,1,-1.281924,0,0,1,1,0,0
27,26,-1.118624,1,-0.786016,0,1,0,1,0,0
27,31,-0.265159,1,-0.45541,0,1,0,1,0,0
27,34,-1.438662,1,-1.447227,0,1,0,1,0,0
27,37,0.1941492,1,-0.042152,0,1,0,1,0,0
27,47,-0.197611,1,-0.620713,0,1,0,1,0,0
27,49,-0.85267,1,-0.042152,0,1,0,1,0,0
27,50,0.7472282,1,1.0323172,1,0,0,1,0,0
27,52,-1.526653,1,-2.521696,0,0,1,1,0,0
27,58,-1.029067,1,-1.03397,0,0,1,1,0,0
27,59,-1.029067,1,-1.364576,0,0,1,1,0,0
27,60,0.7472282,1,0.7017112,0,1,0,1,0,0
27,66,0.0735362,1,0.1231502,0,1,0,1,0,0
27,67,-1.723882,1,-1.943136,0,0,1,1,0,0
27,69,-0.699505,1,-0.620713,0,1,0,1,0,0
27,70,0.3280722,1,-0.207455,0,0,1,1,0,0
27,73,0.4026692,1,0.2884532,0,1,0,1,0,0
27,82,-1.029067,1,0.0404992,0,1,0,1,0,0
27,84,-0.062088,1,-0.703364,0,1,0,1,0,0
27,85,-1.118624,1,-1.03397,0,0,1,1,0,0
27,92,-0.699505,1,-2.686999,0,0,1,1,0,0
27,93,-0.419801,1,-0.620713,0,1,0,1,0,0
27,94,1.3747412,1,0.5364082,0,1,0,1,0,0
27,96,0.5443412,1,-0.786016,0,1,0,1,0,0
27,99,0.0735362,1,-0.290107,0,0,1,1,0,0
27,103,0.6787592,1,0.7843622,0,1,0,1,0,0
27,106,0.1340672,1,-1.529879,0,1,0,1,0,0
27,110,-1.029067,1,-0.951318,0,1,0,1,0,0
27,113,-0.85267,1,-1.364576,0,0,1,1,0,0
28,2,-1.029067,1,0.3711052,0,1,0,1,0,0
28,3,0.1941492,1,-0.703364,0,1,0,1,0,0
28,4,-0.939378,0,0.8670142,1,0,0,1,0,0
28,8,-0.85267,0,-0.124804,0,1,0,1,0,0
28,9,-0.419801,1,0.1231502,0,1,0,1,0,0
28,10,-0.623051,0,-0.124804,0,1,0,1,0,0
28,11,0.0043222,0,-0.042152,0,1,0,1,0,0
28,13,-0.776109,0,-0.703364,0,1,0,1,0,0
28,14,-1.526653,0,-2.19109,0,0,1,1,0,0
28,15,-0.129085,0,1.2802712,1,0,0,1,0,0
28,16,-0.555112,0,0.3711052,0,1,0,1,0,0
28,17,-2.510121,1,-2.934953,0,0,1,1,0,0
28,21,-1.62373,1,-1.695182,0,0,1,1,0,0
28,22,-1.335315,1,-0.868667,0,0,1,1,0,0
28,23,-0.338842,1,0.6190592,0,1,0,1,0,0
28,24,-1.219486,1,-1.116621,0,0,1,1,0,0
28,25,-0.85267,0,-0.207455,1,0,0,1,0,0
28,27,-0.265159,0,0.2884532,0,1,0,1,0,0
28,29,-1.335315,1,0.3711052,0,1,0,1,0,0
28,30,-0.419801,0,-0.45541,0,1,0,1,0,0
28,32,0.0735362,1,-0.620713,0,1,0,1,0,0
28,33,-1.029067,0,0.2884532,0,1,0,1,0,0
28,36,-1.219486,0,0.0404992,0,1,0,1,0,0
28,37,-1.62373,1,-0.868667,0,1,0,1,0,0
28,41,-1.029067,1,-0.703364,0,1,0,1,0,0
28,47,0.4781942,1,-1.61253,0,0,1,1,0,0
28,48,-0.939378,0,-0.372758,0,1,0,1,0,0
28,54,-0.555112,1,-0.290107,0,1,0,1,0,0
28,56,-1.118624,0,0.3711052,0,1,0,1,0,0
28,57,-1.118624,1,0.2058022,1,0,0,1,0,0
28,60,-0.419801,1,0.1231502,0,0,1,1,0,0
28,61,0.0735362,0,0.7843622,1,0,0,1,0,0
28,63,-0.062088,0,-0.207455,0,0,1,1,0,0
28,64,-1.335315,1,0.2884532,0,1,0,1,0,0
28,65,-0.419801,0,1.6108772,1,0,0,1,0,0
28,66,-1.219486,1,-0.45541,0,1,0,1,0,0
28,69,0.0043222,1,0.7843622,0,1,0,1,0,0
28,71,-1.836687,1,-2.025787,0,0,1,1,0,0
28,72,-0.623051,1,-0.124804,0,1,0,1,0,0
